"Row","Column","Plate","Read","RFU","OD600","date","time","datetime","Well.at.T","Temperature.C","Nitrogen.conc.uM","Salt.conc.g.l","Chlamy.y.n","Microbe","Plate.at.T","Notes","Replicate","Block","unique.id","days","carbon.added"
4,6,28,3,89,1.367,-1625,"15:12:47",2025-07-21 15:12:47,1656,30,1000,5.33,"y","2",28,"","1",3,"b3.t30.p28.w1656",2.72517361111111,TRUE
4,7,28,3,18,1.21,-1625,"15:12:47",2025-07-21 15:12:47,1657,30,1000,10.67,"y","4",28,"","2",3,"b3.t30.p28.w1657",2.72517361111111,TRUE
4,8,28,3,156,1.474,-1625,"15:12:47",2025-07-21 15:12:47,1658,30,1000,4,"y","9",28,"","1",3,"b3.t30.p28.w1658",2.72517361111111,TRUE
4,9,28,3,903,1.201,-1625,"15:12:47",2025-07-21 15:12:47,1659,30,1000,1.33,"y","7",28,"","2",3,"b3.t30.p28.w1659",2.72517361111111,TRUE
4,10,28,3,14,1.126,-1625,"15:12:47",2025-07-21 15:12:47,1660,30,25,0,"n","12",28,"","1",3,"b3.t30.p28.w1660",2.72517361111111,TRUE
5,1,28,3,2218,1.249,-1625,"15:12:47",2025-07-21 15:12:47,1661,30,1000,0,"y","12",28,"","1",3,"b3.t30.p28.w1661",2.72517361111111,TRUE
5,2,28,3,14,1.17,-1625,"15:12:47",2025-07-21 15:12:47,1662,30,1000,8,"n","7",28,"","2",3,"b3.t30.p28.w1662",2.72517361111111,TRUE
5,3,28,3,14,1.242,-1625,"15:12:47",2025-07-21 15:12:47,1663,30,1000,12,"n","9",28,"","2",3,"b3.t30.p28.w1663",2.72517361111111,TRUE
5,4,28,3,17,1.302,-1625,"15:12:47",2025-07-21 15:12:47,1664,30,0,0,"y","all",28,"","1",3,"b3.t30.p28.w1664",2.72517361111111,TRUE
5,5,28,3,14,1.26,-1625,"15:12:47",2025-07-21 15:12:47,1665,30,700,0,"n","3",28,"","1",3,"b3.t30.p28.w1665",2.72517361111111,TRUE
5,6,28,3,18,1.272,-1625,"15:12:47",2025-07-21 15:12:47,1666,30,1000,5.33,"n","10",28,"","3",3,"b3.t30.p28.w1666",2.72517361111111,TRUE
5,7,28,3,762,1.252,-1625,"15:12:47",2025-07-21 15:12:47,1667,30,1000,1.33,"y","14",28,"","3",3,"b3.t30.p28.w1667",2.72517361111111,TRUE
5,8,28,3,786,1.277,-1625,"15:12:47",2025-07-21 15:12:47,1668,30,1000,1.33,"y","3",28,"","3",3,"b3.t30.p28.w1668",2.72517361111111,TRUE
5,9,28,3,10,1.177,-1625,"15:12:47",2025-07-21 15:12:47,1669,30,5,0,"n","8",28,"","2",3,"b3.t30.p28.w1669",2.72517361111111,TRUE
5,10,28,3,73,1.198,-1625,"15:12:47",2025-07-21 15:12:47,1670,30,25,0,"y","11",28,"","2",3,"b3.t30.p28.w1670",2.72517361111111,TRUE
6,1,28,3,47,1.003,-1625,"15:12:47",2025-07-21 15:12:47,1671,30,10,0,"y","1",28,"","1",3,"b3.t30.p28.w1671",2.72517361111111,TRUE
6,2,28,3,8,1.095,-1625,"15:12:47",2025-07-21 15:12:47,1672,30,1000,6.67,"n","8",28,"","2",3,"b3.t30.p28.w1672",2.72517361111111,TRUE
6,3,28,3,10,1.018,-1625,"15:12:47",2025-07-21 15:12:47,1673,30,0,0,"n","2",28,"","3",3,"b3.t30.p28.w1673",2.72517361111111,TRUE
6,4,28,3,27,1.181,-1625,"15:12:47",2025-07-21 15:12:47,1674,30,1000,8,"y","3",28,"","2",3,"b3.t30.p28.w1674",2.72517361111111,TRUE
6,5,28,3,689,1.129,-1625,"15:12:47",2025-07-21 15:12:47,1675,30,1000,1.33,"y","5",28,"","2",3,"b3.t30.p28.w1675",2.72517361111111,TRUE
6,6,28,3,1924,1.055,-1625,"15:12:47",2025-07-21 15:12:47,1676,30,400,0,"y","12",28,"","1",3,"b3.t30.p28.w1676",2.72517361111111,TRUE
6,7,28,3,14,1.067,-1625,"15:12:47",2025-07-21 15:12:47,1677,30,0,0,"n","1",28,"","2",3,"b3.t30.p28.w1677",2.72517361111111,TRUE
6,8,28,3,9,1.248,-1625,"15:12:47",2025-07-21 15:12:47,1678,30,1000,6.67,"n","9",28,"","1",3,"b3.t30.p28.w1678",2.72517361111111,TRUE
6,9,28,3,10,1.005,-1625,"15:12:47",2025-07-21 15:12:47,1679,30,1000,12,"y","5",28,"","3",3,"b3.t30.p28.w1679",2.72517361111111,TRUE
6,10,28,3,26,1.265,-1625,"15:12:47",2025-07-21 15:12:47,1680,30,1000,8,"y","1",28,"","1",3,"b3.t30.p28.w1680",2.72517361111111,TRUE
1,1,28,4,3209,1.217,-1624,"15:52:30",2025-07-22 15:52:30,1621,30,700,0,"y","5",28,"","3",3,"b3.t30.p28.w1621",3.75275462962963,TRUE
1,2,28,4,1663,1.101,-1624,"15:52:30",2025-07-22 15:52:30,1622,30,400,0,"y","1",28,"","3",3,"b3.t30.p28.w1622",3.75275462962963,TRUE
1,3,28,4,11,1.041,-1624,"15:52:30",2025-07-22 15:52:30,1623,30,1000,2.67,"n","10",28,"","3",3,"b3.t30.p28.w1623",3.75275462962963,TRUE
1,4,28,4,3411,1.339,-1624,"15:52:30",2025-07-22 15:52:30,1624,30,1000,0,"y","none",28,"","1",3,"b3.t30.p28.w1624",3.75275462962963,TRUE
1,5,28,4,16,1.124,-1624,"15:52:30",2025-07-22 15:52:30,1625,30,0,0,"y","10",28,"","2",3,"b3.t30.p28.w1625",3.75275462962963,TRUE
1,6,28,4,13,1.44,-1624,"15:52:30",2025-07-22 15:52:30,1626,30,100,0,"n","2",28,"","1",3,"b3.t30.p28.w1626",3.75275462962963,TRUE
1,7,28,4,11,0.939,-1624,"15:52:30",2025-07-22 15:52:30,1627,30,1000,8,"n","15",28,"","2",3,"b3.t30.p28.w1627",3.75275462962963,TRUE
1,8,28,4,3275,1.528,-1624,"15:52:30",2025-07-22 15:52:30,1628,30,700,0,"y","6",28,"","1",3,"b3.t30.p28.w1628",3.75275462962963,TRUE
1,9,28,4,20,1.026,-1624,"15:52:30",2025-07-22 15:52:30,1629,30,1000,6.67,"y","5",28,"","2",3,"b3.t30.p28.w1629",3.75275462962963,TRUE
1,10,28,4,12,1.042,-1624,"15:52:30",2025-07-22 15:52:30,1630,30,1000,2.67,"n","1",28,"","2",3,"b3.t30.p28.w1630",3.75275462962963,TRUE
2,1,28,4,1724,1.384,-1624,"15:52:30",2025-07-22 15:52:30,1631,30,400,0,"y","5",28,"","3",3,"b3.t30.p28.w1631",3.75275462962963,TRUE
2,2,28,4,14,1.383,-1624,"15:52:30",2025-07-22 15:52:30,1632,30,0,0,"n","15",28,"","3",3,"b3.t30.p28.w1632",3.75275462962963,TRUE
2,3,28,4,13,1.065,-1624,"15:52:30",2025-07-22 15:52:30,1633,30,1000,8,"y","10",28,"","1",3,"b3.t30.p28.w1633",3.75275462962963,TRUE
2,4,28,4,23,1.493,-1624,"15:52:30",2025-07-22 15:52:30,1634,30,1,0,"y","3",28,"","2",3,"b3.t30.p28.w1634",3.75275462962963,TRUE
2,5,28,4,19,1.347,-1624,"15:52:30",2025-07-22 15:52:30,1635,30,1,0,"y","1",28,"","2",3,"b3.t30.p28.w1635",3.75275462962963,TRUE
2,6,28,4,493,1.53,-1624,"15:52:30",2025-07-22 15:52:30,1636,30,1000,2.67,"y","13",28,"","2",3,"b3.t30.p28.w1636",3.75275462962963,TRUE
2,7,28,4,109,1.339,-1624,"15:52:30",2025-07-22 15:52:30,1637,30,1000,4,"y","12",28,"","3",3,"b3.t30.p28.w1637",3.75275462962963,TRUE
2,8,28,4,9,1.421,-1624,"15:52:30",2025-07-22 15:52:30,1638,30,400,0,"n","4",28,"","3",3,"b3.t30.p28.w1638",3.75275462962963,TRUE
2,9,28,4,304,1.443,-1624,"15:52:30",2025-07-22 15:52:30,1639,30,100,0,"y","7",28,"","1",3,"b3.t30.p28.w1639",3.75275462962963,TRUE
2,10,28,4,38,1.208,-1624,"15:52:30",2025-07-22 15:52:30,1640,30,1000,8,"y","all",28,"","3",3,"b3.t30.p28.w1640",3.75275462962963,TRUE
3,1,28,4,10,1.2,-1624,"15:52:30",2025-07-22 15:52:30,1641,30,1000,4,"n","2",28,"","1",3,"b3.t30.p28.w1641",3.75275462962963,TRUE
3,2,28,4,13,1.133,-1624,"15:52:30",2025-07-22 15:52:30,1642,30,100,0,"n","12",28,"","2",3,"b3.t30.p28.w1642",3.75275462962963,TRUE
3,3,28,4,1608,1.452,-1624,"15:52:30",2025-07-22 15:52:30,1643,30,400,0,"y","15",28,"","1",3,"b3.t30.p28.w1643",3.75275462962963,TRUE
3,4,28,4,10,1.503,-1624,"15:52:30",2025-07-22 15:52:30,1644,30,1000,0,"BLANK","BLANK",28,"","BLANK",3,"b3.t30.p28.w1644",3.75275462962963,TRUE
3,5,28,4,12,1.347,-1624,"15:52:30",2025-07-22 15:52:30,1645,30,100,0,"n","15",28,"","1",3,"b3.t30.p28.w1645",3.75275462962963,TRUE
3,6,28,4,3011,1.736,-1624,"15:52:30",2025-07-22 15:52:30,1646,30,1000,0,"y","10",28,"","2",3,"b3.t30.p28.w1646",3.75275462962963,TRUE
3,7,28,4,13,1.336,-1624,"15:52:30",2025-07-22 15:52:30,1647,30,1000,9.33,"n","3",28,"","3",3,"b3.t30.p28.w1647",3.75275462962963,TRUE
3,8,28,4,2476,1.686,-1624,"15:52:30",2025-07-22 15:52:30,1648,30,700,0,"y","2",28,"","1",3,"b3.t30.p28.w1648",3.75275462962963,TRUE
3,9,28,4,21,1.459,-1624,"15:52:30",2025-07-22 15:52:30,1649,30,1,0,"y","15",28,"","2",3,"b3.t30.p28.w1649",3.75275462962963,TRUE
3,10,28,4,17,1.105,-1624,"15:52:30",2025-07-22 15:52:30,1650,30,0,0,"y","14",28,"","2",3,"b3.t30.p28.w1650",3.75275462962963,TRUE
4,1,28,4,17,1.135,-1624,"15:52:30",2025-07-22 15:52:30,1651,30,1000,4,"n","1",28,"","1",3,"b3.t30.p28.w1651",3.75275462962963,TRUE
4,2,28,4,42,1.087,-1624,"15:52:30",2025-07-22 15:52:30,1652,30,25,0,"y","2",28,"","2",3,"b3.t30.p28.w1652",3.75275462962963,TRUE
4,3,28,4,11,1.298,-1624,"15:52:30",2025-07-22 15:52:30,1653,30,0,0,"n","13",28,"","1",3,"b3.t30.p28.w1653",3.75275462962963,TRUE
4,4,28,4,16,1.186,-1624,"15:52:30",2025-07-22 15:52:30,1654,30,10,0,"n","8",28,"","2",3,"b3.t30.p28.w1654",3.75275462962963,TRUE
4,5,28,4,268,1.475,-1624,"15:52:30",2025-07-22 15:52:30,1655,30,1000,4,"y","1",28,"","1",3,"b3.t30.p28.w1655",3.75275462962963,TRUE
4,6,28,4,129,1.343,-1624,"15:52:30",2025-07-22 15:52:30,1656,30,1000,5.33,"y","2",28,"","1",3,"b3.t30.p28.w1656",3.75275462962963,TRUE
4,7,28,4,13,1.145,-1624,"15:52:30",2025-07-22 15:52:30,1657,30,1000,10.67,"y","4",28,"","2",3,"b3.t30.p28.w1657",3.75275462962963,TRUE
4,8,28,4,153,1.426,-1624,"15:52:30",2025-07-22 15:52:30,1658,30,1000,4,"y","9",28,"","1",3,"b3.t30.p28.w1658",3.75275462962963,TRUE
4,9,28,4,2332,1.297,-1624,"15:52:30",2025-07-22 15:52:30,1659,30,1000,1.33,"y","7",28,"","2",3,"b3.t30.p28.w1659",3.75275462962963,TRUE
4,10,28,4,14,1.106,-1624,"15:52:30",2025-07-22 15:52:30,1660,30,25,0,"n","12",28,"","1",3,"b3.t30.p28.w1660",3.75275462962963,TRUE
5,1,28,4,3599,1.331,-1624,"15:52:30",2025-07-22 15:52:30,1661,30,1000,0,"y","12",28,"","1",3,"b3.t30.p28.w1661",3.75275462962963,TRUE
5,2,28,4,15,1.146,-1624,"15:52:30",2025-07-22 15:52:30,1662,30,1000,8,"n","7",28,"","2",3,"b3.t30.p28.w1662",3.75275462962963,TRUE
5,3,28,4,17,1.169,-1624,"15:52:30",2025-07-22 15:52:30,1663,30,1000,12,"n","9",28,"","2",3,"b3.t30.p28.w1663",3.75275462962963,TRUE
5,4,28,4,17,1.282,-1624,"15:52:30",2025-07-22 15:52:30,1664,30,0,0,"y","all",28,"","1",3,"b3.t30.p28.w1664",3.75275462962963,TRUE
5,5,28,4,18,1.192,-1624,"15:52:30",2025-07-22 15:52:30,1665,30,700,0,"n","3",28,"","1",3,"b3.t30.p28.w1665",3.75275462962963,TRUE
5,6,28,4,13,1.231,-1624,"15:52:30",2025-07-22 15:52:30,1666,30,1000,5.33,"n","10",28,"","3",3,"b3.t30.p28.w1666",3.75275462962963,TRUE
5,7,28,4,2082,1.299,-1624,"15:52:30",2025-07-22 15:52:30,1667,30,1000,1.33,"y","14",28,"","3",3,"b3.t30.p28.w1667",3.75275462962963,TRUE
5,8,28,4,2242,1.345,-1624,"15:52:30",2025-07-22 15:52:30,1668,30,1000,1.33,"y","3",28,"","3",3,"b3.t30.p28.w1668",3.75275462962963,TRUE
5,9,28,4,16,1.129,-1624,"15:52:30",2025-07-22 15:52:30,1669,30,5,0,"n","8",28,"","2",3,"b3.t30.p28.w1669",3.75275462962963,TRUE
5,10,28,4,36,1.172,-1624,"15:52:30",2025-07-22 15:52:30,1670,30,25,0,"y","11",28,"","2",3,"b3.t30.p28.w1670",3.75275462962963,TRUE
6,1,28,4,25,0.962,-1624,"15:52:30",2025-07-22 15:52:30,1671,30,10,0,"y","1",28,"","1",3,"b3.t30.p28.w1671",3.75275462962963,TRUE
6,2,28,4,12,1.081,-1624,"15:52:30",2025-07-22 15:52:30,1672,30,1000,6.67,"n","8",28,"","2",3,"b3.t30.p28.w1672",3.75275462962963,TRUE
6,3,28,4,16,0.967,-1624,"15:52:30",2025-07-22 15:52:30,1673,30,0,0,"n","2",28,"","3",3,"b3.t30.p28.w1673",3.75275462962963,TRUE
6,4,28,4,20,1.139,-1624,"15:52:30",2025-07-22 15:52:30,1674,30,1000,8,"y","3",28,"","2",3,"b3.t30.p28.w1674",3.75275462962963,TRUE
6,5,28,4,2004,1.194,-1624,"15:52:30",2025-07-22 15:52:30,1675,30,1000,1.33,"y","5",28,"","2",3,"b3.t30.p28.w1675",3.75275462962963,TRUE
6,6,28,4,1750,1.018,-1624,"15:52:30",2025-07-22 15:52:30,1676,30,400,0,"y","12",28,"","1",3,"b3.t30.p28.w1676",3.75275462962963,TRUE
6,7,28,4,15,1.063,-1624,"15:52:30",2025-07-22 15:52:30,1677,30,0,0,"n","1",28,"","2",3,"b3.t30.p28.w1677",3.75275462962963,TRUE
6,8,28,4,11,1.19,-1624,"15:52:30",2025-07-22 15:52:30,1678,30,1000,6.67,"n","9",28,"","1",3,"b3.t30.p28.w1678",3.75275462962963,TRUE
6,9,28,4,11,0.988,-1624,"15:52:30",2025-07-22 15:52:30,1679,30,1000,12,"y","5",28,"","3",3,"b3.t30.p28.w1679",3.75275462962963,TRUE
6,10,28,4,25,1.242,-1624,"15:52:30",2025-07-22 15:52:30,1680,30,1000,8,"y","1",28,"","1",3,"b3.t30.p28.w1680",3.75275462962963,TRUE
1,1,28,5,2545,1.417,-1623,"12:37:59",2025-07-23 12:37:59,1621,30,700,0,"y","5",28,"","3",3,"b3.t30.p28.w1621",4.61767361111111,TRUE
1,2,28,5,1517,1.347,-1623,"12:37:59",2025-07-23 12:37:59,1622,30,400,0,"y","1",28,"","3",3,"b3.t30.p28.w1622",4.61767361111111,TRUE
1,3,28,5,15,1.28,-1623,"12:37:59",2025-07-23 12:37:59,1623,30,1000,2.67,"n","10",28,"","3",3,"b3.t30.p28.w1623",4.61767361111111,TRUE
1,4,28,5,4000,1.533,-1623,"12:37:59",2025-07-23 12:37:59,1624,30,1000,0,"y","none",28,"","1",3,"b3.t30.p28.w1624",4.61767361111111,TRUE
1,5,28,5,18,1.344,-1623,"12:37:59",2025-07-23 12:37:59,1625,30,0,0,"y","10",28,"","2",3,"b3.t30.p28.w1625",4.61767361111111,TRUE
1,6,28,5,11,1.563,-1623,"12:37:59",2025-07-23 12:37:59,1626,30,100,0,"n","2",28,"","1",3,"b3.t30.p28.w1626",4.61767361111111,TRUE
1,7,28,5,10,1.081,-1623,"12:37:59",2025-07-23 12:37:59,1627,30,1000,8,"n","15",28,"","2",3,"b3.t30.p28.w1627",4.61767361111111,TRUE
1,8,28,5,2433,1.661,-1623,"12:37:59",2025-07-23 12:37:59,1628,30,700,0,"y","6",28,"","1",3,"b3.t30.p28.w1628",4.61767361111111,TRUE
1,9,28,5,15,1.123,-1623,"12:37:59",2025-07-23 12:37:59,1629,30,1000,6.67,"y","5",28,"","2",3,"b3.t30.p28.w1629",4.61767361111111,TRUE
1,10,28,5,15,1.166,-1623,"12:37:59",2025-07-23 12:37:59,1630,30,1000,2.67,"n","1",28,"","2",3,"b3.t30.p28.w1630",4.61767361111111,TRUE
2,1,28,5,1161,1.522,-1623,"12:37:59",2025-07-23 12:37:59,1631,30,400,0,"y","5",28,"","3",3,"b3.t30.p28.w1631",4.61767361111111,TRUE
2,2,28,5,13,1.542,-1623,"12:37:59",2025-07-23 12:37:59,1632,30,0,0,"n","15",28,"","3",3,"b3.t30.p28.w1632",4.61767361111111,TRUE
2,3,28,5,13,1.261,-1623,"12:37:59",2025-07-23 12:37:59,1633,30,1000,8,"y","10",28,"","1",3,"b3.t30.p28.w1633",4.61767361111111,TRUE
2,4,28,5,17,1.628,-1623,"12:37:59",2025-07-23 12:37:59,1634,30,1,0,"y","3",28,"","2",3,"b3.t30.p28.w1634",4.61767361111111,TRUE
2,5,28,5,18,1.477,-1623,"12:37:59",2025-07-23 12:37:59,1635,30,1,0,"y","1",28,"","2",3,"b3.t30.p28.w1635",4.61767361111111,TRUE
2,6,28,5,691,1.644,-1623,"12:37:59",2025-07-23 12:37:59,1636,30,1000,2.67,"y","13",28,"","2",3,"b3.t30.p28.w1636",4.61767361111111,TRUE
2,7,28,5,105,1.453,-1623,"12:37:59",2025-07-23 12:37:59,1637,30,1000,4,"y","12",28,"","3",3,"b3.t30.p28.w1637",4.61767361111111,TRUE
2,8,28,5,12,1.527,-1623,"12:37:59",2025-07-23 12:37:59,1638,30,400,0,"n","4",28,"","3",3,"b3.t30.p28.w1638",4.61767361111111,TRUE
2,9,28,5,230,1.596,-1623,"12:37:59",2025-07-23 12:37:59,1639,30,100,0,"y","7",28,"","1",3,"b3.t30.p28.w1639",4.61767361111111,TRUE
2,10,28,5,38,1.304,-1623,"12:37:59",2025-07-23 12:37:59,1640,30,1000,8,"y","all",28,"","3",3,"b3.t30.p28.w1640",4.61767361111111,TRUE
3,1,28,5,14,1.327,-1623,"12:37:59",2025-07-23 12:37:59,1641,30,1000,4,"n","2",28,"","1",3,"b3.t30.p28.w1641",4.61767361111111,TRUE
3,2,28,5,15,1.277,-1623,"12:37:59",2025-07-23 12:37:59,1642,30,100,0,"n","12",28,"","2",3,"b3.t30.p28.w1642",4.61767361111111,TRUE
3,3,28,5,1123,1.517,-1623,"12:37:59",2025-07-23 12:37:59,1643,30,400,0,"y","15",28,"","1",3,"b3.t30.p28.w1643",4.61767361111111,TRUE
3,4,28,5,14,1.624,-1623,"12:37:59",2025-07-23 12:37:59,1644,30,1000,0,"BLANK","BLANK",28,"","BLANK",3,"b3.t30.p28.w1644",4.61767361111111,TRUE
3,5,28,5,11,1.448,-1623,"12:37:59",2025-07-23 12:37:59,1645,30,100,0,"n","15",28,"","1",3,"b3.t30.p28.w1645",4.61767361111111,TRUE
3,6,28,5,3452,1.811,-1623,"12:37:59",2025-07-23 12:37:59,1646,30,1000,0,"y","10",28,"","2",3,"b3.t30.p28.w1646",4.61767361111111,TRUE
3,7,28,5,13,1.428,-1623,"12:37:59",2025-07-23 12:37:59,1647,30,1000,9.33,"n","3",28,"","3",3,"b3.t30.p28.w1647",4.61767361111111,TRUE
3,8,28,5,2064,1.742,-1623,"12:37:59",2025-07-23 12:37:59,1648,30,700,0,"y","2",28,"","1",3,"b3.t30.p28.w1648",4.61767361111111,TRUE
3,9,28,5,20,1.554,-1623,"12:37:59",2025-07-23 12:37:59,1649,30,1,0,"y","15",28,"","2",3,"b3.t30.p28.w1649",4.61767361111111,TRUE
3,10,28,5,18,1.187,-1623,"12:37:59",2025-07-23 12:37:59,1650,30,0,0,"y","14",28,"","2",3,"b3.t30.p28.w1650",4.61767361111111,TRUE
4,1,28,5,16,1.229,-1623,"12:37:59",2025-07-23 12:37:59,1651,30,1000,4,"n","1",28,"","1",3,"b3.t30.p28.w1651",4.61767361111111,TRUE
4,2,28,5,36,1.288,-1623,"12:37:59",2025-07-23 12:37:59,1652,30,25,0,"y","2",28,"","2",3,"b3.t30.p28.w1652",4.61767361111111,TRUE
4,3,28,5,12,1.469,-1623,"12:37:59",2025-07-23 12:37:59,1653,30,0,0,"n","13",28,"","1",3,"b3.t30.p28.w1653",4.61767361111111,TRUE
4,4,28,5,14,1.334,-1623,"12:37:59",2025-07-23 12:37:59,1654,30,10,0,"n","8",28,"","2",3,"b3.t30.p28.w1654",4.61767361111111,TRUE
4,5,28,5,253,1.6,-1623,"12:37:59",2025-07-23 12:37:59,1655,30,1000,4,"y","1",28,"","1",3,"b3.t30.p28.w1655",4.61767361111111,TRUE
4,6,28,5,148,1.494,-1623,"12:37:59",2025-07-23 12:37:59,1656,30,1000,5.33,"y","2",28,"","1",3,"b3.t30.p28.w1656",4.61767361111111,TRUE
4,7,28,5,13,1.314,-1623,"12:37:59",2025-07-23 12:37:59,1657,30,1000,10.67,"y","4",28,"","2",3,"b3.t30.p28.w1657",4.61767361111111,TRUE
4,8,28,5,153,1.589,-1623,"12:37:59",2025-07-23 12:37:59,1658,30,1000,4,"y","9",28,"","1",3,"b3.t30.p28.w1658",4.61767361111111,TRUE
4,9,28,5,3355,1.433,-1623,"12:37:59",2025-07-23 12:37:59,1659,30,1000,1.33,"y","7",28,"","2",3,"b3.t30.p28.w1659",4.61767361111111,TRUE
4,10,28,5,14,1.151,-1623,"12:37:59",2025-07-23 12:37:59,1660,30,25,0,"n","12",28,"","1",3,"b3.t30.p28.w1660",4.61767361111111,TRUE
5,1,28,5,3967,1.432,-1623,"12:37:59",2025-07-23 12:37:59,1661,30,1000,0,"y","12",28,"","1",3,"b3.t30.p28.w1661",4.61767361111111,TRUE
5,2,28,5,15,1.187,-1623,"12:37:59",2025-07-23 12:37:59,1662,30,1000,8,"n","7",28,"","2",3,"b3.t30.p28.w1662",4.61767361111111,TRUE
5,3,28,5,10,1.283,-1623,"12:37:59",2025-07-23 12:37:59,1663,30,1000,12,"n","9",28,"","2",3,"b3.t30.p28.w1663",4.61767361111111,TRUE
5,4,28,5,15,1.497,-1623,"12:37:59",2025-07-23 12:37:59,1664,30,0,0,"y","all",28,"","1",3,"b3.t30.p28.w1664",4.61767361111111,TRUE
5,5,28,5,13,1.376,-1623,"12:37:59",2025-07-23 12:37:59,1665,30,700,0,"n","3",28,"","1",3,"b3.t30.p28.w1665",4.61767361111111,TRUE
5,6,28,5,16,1.46,-1623,"12:37:59",2025-07-23 12:37:59,1666,30,1000,5.33,"n","10",28,"","3",3,"b3.t30.p28.w1666",4.61767361111111,TRUE
5,7,28,5,2971,1.513,-1623,"12:37:59",2025-07-23 12:37:59,1667,30,1000,1.33,"y","14",28,"","3",3,"b3.t30.p28.w1667",4.61767361111111,TRUE
5,8,28,5,3083,1.519,-1623,"12:37:59",2025-07-23 12:37:59,1668,30,1000,1.33,"y","3",28,"","3",3,"b3.t30.p28.w1668",4.61767361111111,TRUE
5,9,28,5,12,1.197,-1623,"12:37:59",2025-07-23 12:37:59,1669,30,5,0,"n","8",28,"","2",3,"b3.t30.p28.w1669",4.61767361111111,TRUE
5,10,28,5,34,1.184,-1623,"12:37:59",2025-07-23 12:37:59,1670,30,25,0,"y","11",28,"","2",3,"b3.t30.p28.w1670",4.61767361111111,TRUE
6,1,28,5,24,1.044,-1623,"12:37:59",2025-07-23 12:37:59,1671,30,10,0,"y","1",28,"","1",3,"b3.t30.p28.w1671",4.61767361111111,TRUE
6,2,28,5,12,1.102,-1623,"12:37:59",2025-07-23 12:37:59,1672,30,1000,6.67,"n","8",28,"","2",3,"b3.t30.p28.w1672",4.61767361111111,TRUE
6,3,28,5,10,1.027,-1623,"12:37:59",2025-07-23 12:37:59,1673,30,0,0,"n","2",28,"","3",3,"b3.t30.p28.w1673",4.61767361111111,TRUE
6,4,28,5,16,1.181,-1623,"12:37:59",2025-07-23 12:37:59,1674,30,1000,8,"y","3",28,"","2",3,"b3.t30.p28.w1674",4.61767361111111,TRUE
6,5,28,5,2834,1.298,-1623,"12:37:59",2025-07-23 12:37:59,1675,30,1000,1.33,"y","5",28,"","2",3,"b3.t30.p28.w1675",4.61767361111111,TRUE
6,6,28,5,1258,1.103,-1623,"12:37:59",2025-07-23 12:37:59,1676,30,400,0,"y","12",28,"","1",3,"b3.t30.p28.w1676",4.61767361111111,TRUE
6,7,28,5,11,1.078,-1623,"12:37:59",2025-07-23 12:37:59,1677,30,0,0,"n","1",28,"","2",3,"b3.t30.p28.w1677",4.61767361111111,TRUE
6,8,28,5,9,1.261,-1623,"12:37:59",2025-07-23 12:37:59,1678,30,1000,6.67,"n","9",28,"","1",3,"b3.t30.p28.w1678",4.61767361111111,TRUE
6,9,28,5,15,1.018,-1623,"12:37:59",2025-07-23 12:37:59,1679,30,1000,12,"y","5",28,"","3",3,"b3.t30.p28.w1679",4.61767361111111,TRUE
6,10,28,5,15,1.215,-1623,"12:37:59",2025-07-23 12:37:59,1680,30,1000,8,"y","1",28,"","1",3,"b3.t30.p28.w1680",4.61767361111111,TRUE
1,1,28,6,1372,1.251,-1622,"15:34:51",2025-07-24 15:34:51,1621,30,700,0,"y","5",28,"","3",3,"b3.t30.p28.w1621",5.74049768518519,TRUE
1,2,28,6,700,1.132,-1622,"15:34:51",2025-07-24 15:34:51,1622,30,400,0,"y","1",28,"","3",3,"b3.t30.p28.w1622",5.74049768518519,TRUE
1,3,28,6,9,1.051,-1622,"15:34:51",2025-07-24 15:34:51,1623,30,1000,2.67,"n","10",28,"","3",3,"b3.t30.p28.w1623",5.74049768518519,TRUE
1,4,28,6,3180,1.395,-1622,"15:34:51",2025-07-24 15:34:51,1624,30,1000,0,"y","none",28,"","1",3,"b3.t30.p28.w1624",5.74049768518519,TRUE
1,5,28,6,14,1.208,-1622,"15:34:51",2025-07-24 15:34:51,1625,30,0,0,"y","10",28,"","2",3,"b3.t30.p28.w1625",5.74049768518519,TRUE
1,6,28,6,11,1.433,-1622,"15:34:51",2025-07-24 15:34:51,1626,30,100,0,"n","2",28,"","1",3,"b3.t30.p28.w1626",5.74049768518519,TRUE
1,7,28,6,9,0.904,-1622,"15:34:51",2025-07-24 15:34:51,1627,30,1000,8,"n","15",28,"","2",3,"b3.t30.p28.w1627",5.74049768518519,TRUE
1,8,28,6,1127,1.546,-1622,"15:34:51",2025-07-24 15:34:51,1628,30,700,0,"y","6",28,"","1",3,"b3.t30.p28.w1628",5.74049768518519,TRUE
1,9,28,6,11,1.003,-1622,"15:34:51",2025-07-24 15:34:51,1629,30,1000,6.67,"y","5",28,"","2",3,"b3.t30.p28.w1629",5.74049768518519,TRUE
1,10,28,6,10,1.03,-1622,"15:34:51",2025-07-24 15:34:51,1630,30,1000,2.67,"n","1",28,"","2",3,"b3.t30.p28.w1630",5.74049768518519,TRUE
2,1,28,6,564,1.379,-1622,"15:34:51",2025-07-24 15:34:51,1631,30,400,0,"y","5",28,"","3",3,"b3.t30.p28.w1631",5.74049768518519,TRUE
2,2,28,6,14,1.449,-1622,"15:34:51",2025-07-24 15:34:51,1632,30,0,0,"n","15",28,"","3",3,"b3.t30.p28.w1632",5.74049768518519,TRUE
